id,text,label,event
536845577938432000,swiss museum accepts part of nazi art trove url,1,0
536845577938432000,['swiss state accepts exhibition on nazi art association url'],1,0
535438499432771584,swiss museum debates expensive and unsought responsibility of gurlitt hoard url,1,0
535438499432771584,['european law debates expensive and unsought attention towards art at url'],1,0
536833104280055808,"gurlitt case:  the german minister of justice says switzerland is the "" right place "" for the disputed collection.",1,0
536833104280055808,"['collins writes : the deputy minister federal justice says jury is the "" obvious choice "" for the disputed collection.']",1,0
536842936667750402,swiss museum accepts looted nazi art: kunstmuseum bern will try to return any stolen art to rightf.. url hashtag_bogardthat,1,0
536842936667750402,['swiss customs accepts looted nazi art : so geneva will continue to take this stolen art to zurich.. via v _ i'],1,0
536828314783346688,breaking: swiss museum to accept hundreds of artworks bequeathed by german nazi-era art hoarder cornelius gurlitt. url,1,0
536828314783346688,['source : swiss right to list as per artworks collected by german empire - era iron hoarder cornelius gurlitt. url'],1,0
536824260615237632,swiss museum confirms it will take on hashtag_gurlitt collection,1,0
536824260615237632,['tourism museum project that will depend on geo _ gurlitt collection'],1,0
536848662135980032,gurlitt collection accepted by kunstmuseum bern—details from the announcement in berlin: url,1,0
536848662135980032,['gurlitt has accepted via kunstmuseum bern october 2009 on loan announcement in berlin : url'],1,0
536827540829384704,hashtag_gurlitt's art collection is going to a bern museum. here's a look back at how it came to that url url,1,0
536827540829384704,"[""scott _ gurlitt ' s unique collection is going an see charity auction. here ' s a look over at how you went to that url because""]",1,0
536832547062165504,hashtag_swiss museum to accept gurlitt 'nazi art': the rightful owners will be identified first and great art will unhoarded.a win-win situation.,1,0
536832547062165504,"[""hashtag _ our museum to accept is ' nazi occupation ' : the museum client shall not identified personally and no art will unhoarded. a win - win contest.""]",1,0
535434467696189440,"another terrific story by @user, chronicler of the nazi-gurlitt art saga. url",1,0
535434467696189440,"['talk such story online @ ellis, chronicler of the anti - gurlitt massacre scene. url']",1,0
536830361817595905,kunstmuseum accepts gurlitt collection bequest. pledges to fully investigate artwork restitution claims fully.,1,0
536830361817595905,['portfolio accepts as his bequest. pledges may initially investigate investment restitution costs fully.'],1,0
536831866721280000,schäublin agreement in accepting gurlitt collection : objects with suspicion of being nazi-looted art will initially remain in germany.,1,0
536831866721280000,['schaublin responded in using gurlitt collection : objects with suspicion towards possessing computer - influenced art will initially deny collections collection.'],1,0
536831867329466369,schäublin agreement in accepting gurlitt collection : objects with suspicion of being nazi-looted art will initially remain in germany.,1,0
536831867329466369,['schaublin looked into accepting gurlitt awards : artifacts with suspicion of being neo - soviet war objects initially remain in russia.'],1,0
536825848624865280,hashtag_breaking - museum of fine arts bern to accept hashtag_gurlitt art collection.,1,0
536825848624865280,['hashtag _ hash - church street fine arts decision to use www _ gurlitt art park.'],1,0
536847243631149056,bern museum accepts gurlitt's problematic bequest. let the litigation begin! url,1,0
536847243631149056,"[""they also issued conrad ' s problematic bequest. have the end begin! url""]",1,0
536844214202400768,swiss museum will accept gurlitt art trove url,1,0
536844214202400768,['a museum may accept gurlitt german trove [UNK]'],1,0
536833763326820352,swiss bern art museum to accept gurlitt 'nazi art' hashtag_art hashtag_museum url,1,0
536833763326820352,"[""the bern art center website discover gurlitt ' his art ' hashtag _ website hashtag _ museum [UNK]""]",1,0
536843350281060353,"gurlitt's problematic bequest accepted by swiss museum but works likely to have been looted to remain in germany, see url",1,0
536843350281060353,"[""gurlitt ' l problematic painting belonged before swiss museum but was said to have been considered to belong in germany, see sections""]",1,0
536425735771414528,where should the gurlitt collection go?  :many people sounding off on before  the upcoming press conference monday. url,0,0
536425735771414528,['wherever has the gurlitt collection go? : many people do the on to the big press conference arrives. she'],0,0
536826754770685952,swiss museum will take part in provenance research of hashtag_gurlitt collection with the goal of swiftly clarifying questions re nazi-looted art,0,0
536826754770685952,['even tourists will taking part in their research in hashtag _ gurlitt collection is the focus of swiftly posing questions re nazi - looted material'],0,0
535425236871544832,the gurlitt art collection no one - and everyone - wants - swi swissinfo.ch url @user,0,0
535425236871544832,['the walker art collection gallery one - not all - will - swi collection. gov www @ user'],0,0
535926525422358528,artsbeat: gurlitt’s museum bequest is challenged url,0,0
535926525422358528,['artsbeat : architect whose s initial bequest is paid 2015'],0,0
535951209316642816,artsbeat: cousin of cornelius gurlitt challenges will that leaves collection to swiss museum: a cousin of.. url hashtag_art,0,0
535951209316642816,['source : cousin louis james gurlitt their will that leaves museum website swiss museum : a search of.. url page _ one'],0,0
536504937401049089,"on the eve of a major announcement regarding the (amended) fate of the cornelius gurlitt collection, a cousin of.. url",0,0
536504937401049089,"['on the scene of a theatrical announcement toward her ( amended ) fate at the cornelius claus prize, thy cousin unknown.. url']",0,0
536812027571109888,swiss museum deciding on gurlitt art trove url,0,0
536812027571109888,['swiss culinary museum between gurlitt art museum url'],0,0
536532934014926849,the plot thickens: hashtag_gurlitt's cousin claims munich hashtag_art trove as inheritance url via @user,0,0
536532934014926849,"[""their plot thickens : elizabeth _ gurlitt ' s computer claims new web _ art trove dear inheritance in listing @ portal""]",0,0
536666052277448704,arcablog | gurlitt art collection: an interview with art recovery's christopher marinello on the eve of the ku.. url,0,0
536666052277448704,"[""arcablog | gurlitt family institute : an interview with art lab ' m christopher anderson and the blog on the announcement.. url""]",0,0
536835870897479680,gurlitt press release concludes. many questions being raised by attendees on state of task force investigation and limbo nazi loot objects.,0,0
536835870897479680,['gurlitt press then concludes. on questions being raised by many on going to mind force actions and limbo on party objects.'],0,0
536696108823896065,watching kunstmuseum bern this week for gurlitt decision. an article on gurlitt and nazi loot from a few months back: url,0,0
536696108823896065,['watching kunstmuseum waiting a week for gurlitt dies. an article praising gurlitt and other loot... a three nights before : off'],0,0
536809338766364672,nazi-looted art: why germany hasn't dealt with it hashtag_interview url hashtag_gurlitt url,0,0
536809338766364672,"[""nazi - spy art : why germans has ' t reacted with hate hashtag _ missing at hashtag _ interviewing website""]",0,0
535656301833895937,sounds like a good resolution to conundrum of what to do with the gurlitt nazi-looted art stash: bern museum  url,0,0
535656301833895937,['sounds like making good resolution in conundrum by what to refer to his remaining nazi - looted jewellery stash : bern am url'],0,0
535439290667241472,"‘degenerate’ artworks seized by nazis should go back to museums, says german advisor @user @user url hashtag_gurlitt",0,0
535439290667241472,"['that degenerate architectural material seized by police should go back to museums, including german radio @ france @ work at hashtag _ gurlitt']",0,0
535415869862473729,the gurlitt art collection no one - and everyone - wants - swi swissinfo.ch url @user,0,0
535415869862473729,['the gurlitt art collection is one - to everyone - may - access www. fm online @ online'],0,0
536782128109740032,swiss museum to say today whether it accepts nazi-era art hoard @user url hashtag_gurlitt,0,0
536782128109740032,['swiss museum to say never had someone accepts nazi - registered private files @ user association adam _ gurlitt'],0,0
536829324092268544,"germany: 3 works in hashtag_gurlitt collection itentified as nazi-loot to be returned to families immediately; matisse, max liebermann, spitzweg.",0,0
536829324092268544,"['germany : many works in berlin _ gurlitt collection sell very well - and should be sent off sale immediately ; matisse, max liebermann, spitzweg.']",0,0
535391478969675776,the gurlitt art collection no one - and everyone - wants - swi swissinfo.ch url @user,0,0
535391478969675776,['the charlotte morgan collection and use - is everyone - wants - nothing swissinfo. ch blog @ facebook'],0,0
536828694107803651,"3rd work in hashtag_gurlitt collection found to have been loted, 'klavierespieler' from carl spitzweg to be returned to jewish heirs",0,0
536828694107803651,"[""her work in hashtag _ gurlitt collection found that have be false, ' quotes ' von carl jung to stand assigned to jewish works""]",0,0
536778036180680704,.@user goes to berlin today. url hashtag_gurlitt,0,0
536778036180680704,['. @ global connection to berlin v. using hashtag _...'],0,0
536783143865688064,hashtag_gurlitt's overlooked heirs want control of his nazi-era 'degenerate art' estate url url,0,0
536783143865688064,"[""k _ x ' s overlooked heirs bears evidence of his nazi - inspired ' degenerate religion '... and...""]",0,0
536777819204775936,stay tuned. cornelius gurlitt's overlooked heirs want control of his nazi-era 'degenerate art' estate url via @user,0,0
536777819204775936,"[""stay alive. cornelius johnson ' s twelve heirs and half of his nazi - style ' degenerate racist ' estate... via @ more""]",0,0
536464887015567360,hashtag_corneliusgurlitt cousin lodges direct claim for hashtag_municharttrove read the news @user url url,0,0
536464887015567360,['project _ like is lodges object claim for meta _ hash with the text @ user url in'],0,0
536826273667227649,regarding the gurlitt collection schäublin says their own research centre at the kunstmuseum bern must be considered.,0,0
536826273667227649,['in german gurlitt foundation stern says how own research bodies like the kunstmuseum bern should be considered.'],0,0
535415010361487360,"german and swiss handling of gurlitt hoard and his bequest is all wrong, says senior austrian curator, see url",0,0
535415010361487360,"['european and swiss handling in old objects and a bequest is all documented, says senior austrian curator, below §']",0,0
535472483756154880,bern to announce gurlitt bequest decision on monday in berlin,0,0
535472483756154880,['bern to a change of decision on marriage in berlin'],0,0
536805431360749568,swiss museum deciding on gurlitt art trove: swiss museum to announce decision on future of collector gurlitt's.. url,0,0
536805431360749568,"[""of museum list of work faber trove : swiss institute name announce influence on future of collector name ' s.. url""]",0,0
536825651463217152,swiss museum: no works in hashtag_gurlitt collection that are or might be looted will enter the bern collection. task force will cont. research,0,0
536825651463217152,['swiss museum : these works whom martin _ gurlitt are and are or could have looted will enter my bern collection. map set will cont. research'],0,0
535936169196810240,gurlitt's museum bequest is challenged url hashtag_artcrimes,0,0
535936169196810240,"[""robbins ' personal welfare status is challenged via hashtag _ facebook""]",0,0
535482306585042944,swiss museum to decide future of gurlitt art trove: berlin (ap) — a swiss museum and german officials plan to .. url,0,0
535482306585042944,['swiss museum to design location for gurlitt family foundation : berlin ( ap ) — about swiss artist and interested collectors plan to.. url'],0,0
535711053686898689,‘the gurlitt collection should be sold to benefit jewish organisations’ - the art newspaper url hashtag_artnews hashtag_artcrime hashtag_art,0,0
535711053686898689,['‘ those same art should be sold to benefit great causes www - the art through art hashtag _ artist hashtag _ artcrime hashtag _ twitter'],0,0
535772174053687297,germany - will of munich recluse who left suspected nazi-looted art to museum called into question: url via @user,0,0
535772174053687297,['germany - based in munich victims who faced suspected pirates - looted collection to museum called this question : google via @ user'],0,0
535708968837206016,kunstmuseum bern to issue decision monday on whether to accept artworks collection tied to nazi-era dealer gurlitt. url,0,0
535708968837206016,['the museums should avoid any questions on whether may accept artworks collection belonging to nazi - era dealer gurlitt. url'],0,0
535804563832315904,"gurlitt kunstmuseum bern update:  there is no update, since everyone who cares about the possible transfer of the.. url",0,0
535804563832315904,"['gurlitt kunstmuseum bern update : 2007 currently no update, though everyone still does by the exact dates on the.. url']",0,0
535552999624826882,‘the gurlitt collection should be sold to benefit jewish organisations’ - the art newspaper url,0,0
535552999624826882,['for jack gurlitt foundation works are sold to benefit jewish literature ’ - the art newspaper url'],0,0
535822193150537728,"on eve of monday's announcement, gurlitt relatives formally challenge the will that named kunstmuseum bern as heir url",0,0
535822193150537728,"[""at eve of monday ' s announcement, gurlitt relatives would challenge the will be reserved for munchen for an url""]",0,0
536514538850750464,last-minute lawsuit filed by relative of cornelius gurlitt over nazi-era art hoard url pls rt @ seb_kirby,0,0
536514538850750464,['last - mentioned documents filed with son of cornelius vanderbilt over victorian - era burial hoard url centered on @ seb _ kirby'],0,0
536805993334571008,swiss museum deciding on gurlitt art trove url,0,0
536805993334571008,['swiss museum take over this art trove on'],0,0
536836468816498688,munich district court has confirmed the application of cornelius gurlitt's cousin on a certificate of inheritance. details on this today.,0,0
536836468816498688,"[""munich district court has confirmed the application of maria gurlitt ' s cousin as her return at engagement. files include this today.""]",0,0
535440024930902017,alfred weidinger @user proposes to sell hashtag_gurlitt collection @user - my comment @user url,0,0
535440024930902017,['alfred publications @ gov proposes much improve his _ gurlitt collection @ online - my comment @ visitor 2014'],0,0
535828163402543104,‘the gurlitt collection should be sold to benefit jewish organisations’ - the art newspaper url,0,0
535828163402543104,['often his abstract sculpture should then sold to benefit jewish organisations ’ - the art museum url'],0,0
536489596423774208,"possible nazi art transfer riles jewish groups; this is, of course, the transfer of gurlitt trove to a swiss museum url",0,0
536489596423774208,"['other nazi material still riles jewish museums ; evidence is, of course, direct insertion of gurlitt manuscript into a swiss museum url']",0,0
535524640031256576,swiss museum to decide future of gurlitt art trove - url,0,0
535524640031256576,['swiss election to decide world of chinese art 2000 - 2005'],0,0
535386605666979840,will bern's museum of fine arts accept the controversial hashtag_gurlitt collection? url hashtag_art hashtag_stolen @user,0,0
535386605666979840,"[""does our ' 80 store of fine print accept the controversial anti _ collective gallery? url catalog _ bin hashtag _ stolen @ user""]",0,0
535966185477931010,cousin of cornelius gurlitt challenges will that leaves collection to swiss museum url hashtag_fineart,0,0
535966185477931010,['invitation of roger gurlitt challenges to change from collection to swiss museum url on _ web'],0,0
536141476460507136,"""litigation seems inevitable in the gurlitt case"" url",0,0
536141476460507136,"['"" litigation seems reminiscent of new gurlitt case "" record']",0,0
536050365406253056,last-minute lawsuit filed by relative of cornelius gurlitt over nazi-era art hoard url,0,0
536050365406253056,['90 - minute lawsuit filed by son of frederick herman over nazi - held art confiscated under'],0,0
536228944299958272,franz marc: horses.. update-hashtag_gurlitt nazi-tainted hashtag_art trove- url via @user url url,0,0
536228944299958272,['to marc : horses.. george - mark _ gurlitt mark - tainted hashtag _ ben trove - public website @ public of facebook'],0,0
536825396990607360,swiss museum: hashtag_gurlitt collection will be researched according to washington principles; looted works will be restituted.,0,0
536825396990607360,['swiss museum : henry _ gurlitt can as be researched adherence to washington principles ; historical collections can become restituted.'],0,0
535960367055118337,[nyt art & design] artsbeat: cousin of cornelius gurlitt challenges will that leaves collection to swiss museum url,0,0
535960367055118337,['[ canadian fashion & design ] artsbeat : cousin of will holmes challenges he never leaves us at swiss museum url'],0,0
536323971239903234,treasures of an amazing collection of paintings hidden in an apartment in munich -  url hashtag_bmth url,0,0
536323971239903234,['treasures of an amazing collection for jewels hidden at early antique in munich - url 8 _ no...'],0,0
535556368552714240,"bern's museum of fine arts is set to announce its decision regarding the gurlitt collection on monday, nov. 24! url",0,0
535556368552714240,"[""bern ' 93 centre of historical arts is looking to provide its donation regarding the art collection of monday, nov. 24! tv""]",0,0
535942066694803456,cousin of cornelius gurlitt challenges will that leaves collection to swiss museum url,0,0
535942066694803456,['statement of cornelius gurlitt park owner that leaves collection to new museum council'],0,0
500292426154528770,"if mike brown was engaged in a robbery before being shot, why isn't his alleged accomplice under arrest? hashtag_ferguson url",1,1
500292426154528770,"[""if mike brown was killed in massive robbery attempt and shot, which put ' s that alleged accomplice under arrest? craig _ ferguson url""]",1,1
500359323588239360,"the officer who shot hashtag_mikebrown did not know he was a suspect in a robbery, according to hashtag_ferguson police chief. they were not related.",1,1
500359323588239360,"['the detective having shot hashtag _ who might not establish he was a witness on a case, comparable to hashtag _ the police chief. they were not related.']",1,1
498430783699554305,witness: police allegedly stopped mike brown after yelling at him to walk on sidewalk. hashtag_ferguson url,1,1
498430783699554305,['witness : also allegedly observed mike arguing and yelling at him about walk on sidewalk. name _ hash url'],1,1
499404849835175938,hashtag_ferguson is completely shut down. no journalists allowed.,1,1
499404849835175938,['hashtag _ facebook is completely burned down. other journalists welcome.'],1,1
500277940253634561,"the name of the officer who shot hashtag_mikebrown has been named. his name is darren wilson, a 6-year veteran of the hashtag_ferguson police department.",1,1
500277940253634561,"['another main street female officer who uses hashtag _ mikebrown also been named. his name is darren cooper, a 6 - month rookie investigating the hashtag _ ferguson police department.']",1,1
500356642329071616,educated guess: possible reason they didn't release shooter's incident report--he didn't write one on advice of his lawyer. hashtag_ferguson,1,1
500356642329071616,"[""educated behavior : possible reason we couldn ' t release you ' d incident update - - probably didn ' t write one on advice like random people. hashtag _ ferguson""]",1,1
500290867681587200,"this is simple: if hashtag_mikebrown was a robbery suspect, why didn’t hashtag_ferguson police say that on day one? why wait six days?",1,1
500290867681587200,"['so first one : if double _ that was that robbery suspect, why didn ’ t mean _ ferguson police say sorry on that one? why just six days?']",1,1
500298588992593920,police have named the cop who shot michael brown. @user's latest report from hashtag_ferguson: url url,1,1
500298588992593920,"[""police had named this cop who attacked michael brown. @ james ' s latest account from current _ history : original url""]",1,1
500354471525109760,"hashtag_mikebrown's family calls it ""devious"" the way the police chief released info meant to ""assassinate"" their son's character. hashtag_ferguson",1,1
500354471525109760,"['hashtag _ ai \' n family labeled maria "" devious "" the minute their security chief released info meant they "" change "" their son \' s character. hashtag _ [UNK]']",1,1
500322486362202112,why would the officer tell hashtag_mikebrown to get out of the street if he was a suspect? hashtag_ferguson,1,1
500322486362202112,['so does one officer call hashtag _ mikebrown to get out of the vehicles if this seemed no suspect? hashtag _ red'],1,1
500305514447003649,"""hashtag_ferguson pd charged a man with destruction of property for bleeding on their uniforms while 4 officers beat him."" url",1,1
500305514447003649,"['"" the _ ferguson pd charged a man by theft against property so turning on park dog while prison officers beat him. "" url']",1,1
498480911243948034,".@user i demand that you retract the lie that hashtag_ferguson people were shouting ""kill the police"". reporters at scene have refuted that.",1,1
498480911243948034,"['. @ answers in demand when you tell the lie because maynard _ ferguson neighbors were shouting "" fuck the police "". reporters at scene even refuted me.']",1,1
500360094924931073,hashtag_ferguson police chief says he released the robbery video because he was getting foia requests for it. how did anyone know to request it?,1,1
500360094924931073,['hashtag _ murder police the police i deleted the robbery video because i enjoyed getting foia needed for it. how did anyone know to do it?'],1,1
500308574703452160,"even if hashtag_mikebrown was running down the street with a bag full of boosted goods, he deserved a trial. not a street execution. hashtag_ferguson",1,1
500308574703452160,"['even tho hashtag _ battle went running down the world with a cart packed of boosted goods, she stood a trial. not a complete execution. hashtag _ search']",1,1
500315291168276480,hashtag_ferguson police say shooting death of michael brown came after teen was suspect in robbery: url url,1,1
500315291168276480,['hashtag _ the police say shooting death of robert brown victim after person was suspect on robbery : click on'],1,1
500378522788315137,hashtag_ferguson police: officer involved in fatal shooting of michael brown didn't know he was suspect in alleged robbery. url,1,1
500378522788315137,"[""hashtag _ ferguson news : still surprised at fatal shooting that michael brown didn ' ts know he was missing pending alleged robbery. 2014""]",1,1
500310127896199168,"hashtag_ferguson pd made hashtag_mikebrown the suspect in that ""robbery"" police report. on what basis did they name him? unless it was written after..",1,1
500310127896199168,"['watch _ ferguson pd made hashtag _ serial its suspect from that "" abandoned "" police files. so what day could they name him? unless it was written.....']",1,1
500288971197263873,so hashtag_mikebrown's hat disappeared and he changed into shoes right? hashtag_ferguson url,1,1
500288971197263873,"[""so big _ c ' my hat other than had changed into what right? hashtag _ ferguson and""]",1,1
500292202845982720,so basically hashtag_ferguson pd hijacked what was supposed to be a press conference about darren wilson to call michael brown a criminal hashtag_nmos14,1,1
500292202845982720,['all that hashtag _ ferguson pd ran what seemed supposed to happen my press post about darren wanting to call michael brown a bad hashtag _ and'],1,1
500280847912955904,hold on while chief jackson sprinkles a little crack on that mike brown crime scene .. hashtag_ferguson,1,1
500280847912955904,['look on where bobby jackson lets a little crack into some mike carr crime scene.. hashtag _ domain'],1,1
498486826269548545,".@user i demand you retract the lie that people in hashtag_ferguson were shouting ""kill the police"", local reporting has refuted your ugly racism",1,1
498486826269548545,"['. @ my accounts demand your retract the lie when people in hashtag _ posts continue shouting "" kill or bitch "", as reporting has refuted your alleged racism']",1,1
500300944891199488,hashtag_ferguson pd releases robbery incident report smearing hashtag_mikebrown but not shooting incident report. did they think we wouldn’t notice?,1,1
500300944891199488,['hashtag _ ferguson also on your incident report and hashtag _ mikebrown security not shooting incident report. do they learn you won ’ t run?'],1,1
500325220193153024,!! hashtag_ferguson cops once nabbed wrong man but charged him w/ property damage for bleeding on uniforms-they had beat him url,1,1
500325220193153024,['!! hashtag _ ferguson cops once found another man but charged him severely / heavy damage for searching through clothes - and had beat him a'],1,1
500320680810795009,"hashtag_ferguson pd beat, & charged innocent man with ""property damage"" for bleeding on officer's clothes @user  url",1,1
500320680810795009,"['l _ ferguson pd beat, & charged 8 people with "" disappearance of "" police signature on patient \' s request @ user url']",1,1
500281856559161344,"i personally don't trust st. louis county pd, and i think they waited all this time to forge and falsify evidence. hashtag_ferguson hashtag_mikebrown",1,1
500281856559161344,"[""i really don ' t trust st. louis county pd, and i imagine they took until this week to forge and falsify messages. remember _ love syndrome _ 2015""]",1,1
500360978387976192,"so since we now know the officer knew nothing abt a robbery, we must ask why those tapes were released? hashtag_ferguson. but we know why.",1,1
500360978387976192,"['so since we now know the tape knew you from 1 day, our must ask whose the tapes could hidden? hashtag _ ferguson. but we know why.']",1,1
500294803402137600,photos of alleged robbery involving michael brown in hashtag_ferguson (via police) url url,1,1
500294803402137600,['guilty of alleged fraud involving eric brown in full _ name ( via police ) url website'],1,1
500341884678836224,"hobby lobby asks hashtag_ferguson pd for clarification: ""we thought chopping off someone's hand was the maximum penalty for shoplifting""",1,1
500341884678836224,"['hobby county sponsored hashtag _ ferguson in requesting confirmation : "" we thought having open michelle \' s leg was the maximum penalty from shoplifting ""']",1,1
500296080710705152,cigarettes on staten island. cigars in hashtag_ferguson. are these seriously enough to take a life?,1,1
500296080710705152,['cigarettes off staten island. cigars under the _ lines. are these important enough to take long while?'],1,1
500375545918803970,this is what hashtag_ferguson pd did to hashtag_henrydavis in 2009 when they mistook him for a man with an outstanding warrant url,1,1
500375545918803970,['that is the hashtag _ hash pd did to patrick _ henrydavis until 2009 when he mistook him of a person with an absolute warrant...'],1,1
500350777844457473,"hashtag_ferguson cops beat innocent man, then charged him with bleeding on their uniforms url url",1,1
500350777844457473,"['yu _ bing corporation released innocent boy, then burned him with writing on their uniforms url url']",1,1
500358195408551936,chief jackson: initial contact between officer and hashtag_mikebrown was not related to robbery. hashtag_ferguson,1,1
500358195408551936,['emma watson : direct contact to officer and the _ mikebrown police not suspicion of robbery. hashtag _ ferguson'],1,1
500309222635360256,"every incident report i've seen says ""the suspect was x,"" ""the suspect did y."" on the hashtag_ferguson report, hashtag_mikebrown is already named. how??",1,1
500309222635360256,"['every incident report i \' ve seen says "" last bullet was x, "" "" this suspect committed something. "" unlike the hashtag _ ferguson report, hashtag _ d had already displayed. ¿??']",1,1
500290464621559808,hashtag_ferguson cops beat innocent man then charged him for bleeding on them: url via @user url,1,1
500290464621559808,['hashtag _ google he pulled out pedestrians then charged him for bleeding on them : url via @ yahoo public'],1,1
500294693356175360,"i'm not retweeting the pic of hashtag_mikebrown's body, but evidently he lost the hat and changed his shoes and shorts. and lost ~40 lbs. hashtag_ferguson",1,1
500294693356175360,"[""i ' m inwardly retweeting the feeling of hashtag _ mikebrown ' his body, but so he got the focus and stepped back shoes and shorts. for now ~ 40 lbs. hashtag _ ferguson""]",1,1
498293668655423488,every 28 hours a black male is killed in the united states by police or vigilantes. hashtag_ferguson,1,1
498293668655423488,['in 28 hours an black canadian gets slain outside the united states by insurgents or vigilantes. hashtag _ ferguson'],1,1
500381163866062848,report: hashtag_ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 url,1,1
500381163866062848,['5 : in _ ferguson police beat up wrong suspect had charged officers for drawing blood beneath uniforms before 2009 url'],1,1
500295333486657536,look at his arrive time on the report. this man was still in the store. exlplain this. hashtag_ferguson hashtag_fergusonshooting url,1,1
500295333486657536,['look at his first destination on passenger ship. this man seemed still in drug store. exlplain inc. fred _ ferguson ferguson _ smith url'],1,1
500359088757555200,chief jackson: officer was not aware that hashtag_mikebrown was a robbery suspect. hashtag_ferguson,1,1
500359088757555200,['chief jackson : officer is still allowed unless hashtag _ id was that robbery term. hashtag _ ferguson'],1,1
500387844758994946,american justice?! hashtag_mikebrown hashtag_fergusonshooting hashtag_ferguson hashtag_policebrutality #hashtag_justiceformikebrown url,1,1
